order_id,ratings,complaint_type
3242,3,unsatisfied with food taste
3242,1,Slow service
3243,3,unsatisfied with food taste
3243,3,unsatisfied with food taste
3244,4,
3244,2,Slow service
3245,4,
3246,1,Slow service
3246,4,
3246,4,
3247,3,unsatisfied with food taste
3248,3,unsatisfied with food taste
3249,3,unsatisfied with food taste
3249,3,unsatisfied with food taste
3249,2,Slow service
3250,5,
3250,4,
3250,4,
3250,4,
3251,1,Slow service
3252,3,unsatisfied with food taste
3253,4,
3254,4,
3254,2,Slow service
3254,4,
3255,2,Slow service
3255,3,unsatisfied with food taste
3255,4,
3256,3,unsatisfied with food taste
3256,2,Slow service
3256,1,Slow service
3256,3,unsatisfied with food taste
3257,1,Slow service
3257,3,unsatisfied with food taste
3258,3,unsatisfied with food taste
3258,1,Slow service
3258,2,Slow service
3259,4,
3260,4,
3260,3,unsatisfied with food taste
3261,3,unsatisfied with food taste
3261,3,unsatisfied with food taste
3261,1,Slow service
3261,3,unsatisfied with food taste
3262,1,Slow service
3262,4,
3262,4,
3263,4,
3264,3,unsatisfied with food taste
3264,2,Slow service
3265,4,
3265,2,Slow service
3265,2,Slow service
3266,3,unsatisfied with food taste
3266,2,Slow service
3267,1,Slow service
3267,4,
3268,1,Slow service
3268,2,Slow service
3269,4,
3269,3,unsatisfied with food taste
3269,4,
3270,5,
3271,3,unsatisfied with food taste
3272,3,unsatisfied with food taste
3272,3,unsatisfied with food taste
3273,3,unsatisfied with food taste
3273,4,
3274,3,unsatisfied with food taste
3274,1,Slow service
3275,2,Slow service
3276,4,
3276,3,unsatisfied with food taste
3277,1,Slow service
3278,3,unsatisfied with food taste
3278,3,unsatisfied with food taste
3278,3,unsatisfied with food taste
3278,4,
3279,2,Slow service
3279,4,
3280,2,Slow service
3280,3,unsatisfied with food taste
3280,3,unsatisfied with food taste
3280,4,
3281,1,Slow service
3281,1,Slow service
3281,4,
3282,4,
3283,4,
3283,3,unsatisfied with food taste
3284,3,unsatisfied with food taste
3285,3,unsatisfied with food taste
3286,3,unsatisfied with food taste
3286,2,Slow service
3286,3,unsatisfied with food taste
3286,3,unsatisfied with food taste
3287,1,Slow service
3287,2,Slow service
3288,2,Slow service
3288,4,
3288,2,Slow service
3289,3,unsatisfied with food taste
3289,2,Slow service
3289,4,
3289,2,Slow service
3289,2,Slow service
3290,4,
3290,2,Slow service
3290,4,
3291,4,
3292,1,Slow service
3292,4,
3292,4,
3292,4,
3292,3,unsatisfied with food taste
3292,2,Slow service
3292,3,unsatisfied with food taste
3292,3,unsatisfied with food taste
3292,1,Slow service
3292,2,Slow service
3292,4,
3292,2,Slow service
3292,2,Slow service
3293,4,
3294,2,Slow service
3294,4,
3295,3,unsatisfied with food taste
3296,2,Slow service
3296,4,
3296,1,Slow service
3297,1,Slow service
3297,2,Slow service
3298,2,Slow service
3299,3,unsatisfied with food taste
3299,3,unsatisfied with food taste
3300,3,unsatisfied with food taste
3301,4,
3302,2,Slow service
3302,4,
3303,3,unsatisfied with food taste
3304,4,
3304,1,Slow service
3304,4,
3304,1,Slow service
3304,4,
3304,1,Slow service
3304,3,unsatisfied with food taste
3305,2,Slow service
3306,3,unsatisfied with food taste
3307,2,Slow service
3307,4,
3307,2,Slow service
3308,3,unsatisfied with food taste
3308,3,unsatisfied with food taste
3309,4,
3309,3,unsatisfied with food taste
3310,3,unsatisfied with food taste
3310,2,Slow service
3310,3,unsatisfied with food taste
3311,3,unsatisfied with food taste
3311,2,Slow service
3311,4,
3311,4,
3312,3,unsatisfied with food taste
3312,4,
3313,4,
3314,2,Slow service
3314,2,Slow service
3314,3,unsatisfied with food taste
3315,3,unsatisfied with food taste
3315,4,
3316,3,unsatisfied with food taste
3317,3,unsatisfied with food taste
3317,4,
3318,3,unsatisfied with food taste
3318,1,Slow service
3319,1,Slow service
3320,3,unsatisfied with food taste
3320,3,unsatisfied with food taste
3321,4,
3321,2,Slow service
3321,2,Slow service
3321,4,
3322,3,unsatisfied with food taste
3322,3,unsatisfied with food taste
3322,3,unsatisfied with food taste
3322,1,Slow service
3323,5,
3323,1,Slow service
3324,4,
3325,1,Slow service
3325,1,Slow service
3326,4,
3326,4,
3327,3,unsatisfied with food taste
3328,2,Slow service
3328,3,unsatisfied with food taste
3329,3,unsatisfied with food taste
3329,3,unsatisfied with food taste
3329,4,
3330,4,
3330,4,
3330,2,Slow service
3330,4,
3331,5,
3332,2,Slow service
3333,4,
3334,4,
3334,3,unsatisfied with food taste
3335,3,unsatisfied with food taste
3335,1,Slow service
3336,5,
3337,4,
3337,3,unsatisfied with food taste
3337,3,unsatisfied with food taste
3337,4,
3338,2,Slow service
3339,4,
3339,4,
3340,1,Slow service
3340,1,Slow service
3341,4,
3342,4,
3342,4,
3342,4,
3343,3,unsatisfied with food taste
3344,4,
3344,5,
3345,5,
3346,3,unsatisfied with food taste
3346,1,Slow service
3347,1,Slow service
3348,3,unsatisfied with food taste
3348,4,
3349,3,unsatisfied with food taste
3349,1,Slow service
3349,4,
3350,2,Slow service
3350,3,unsatisfied with food taste
3350,3,unsatisfied with food taste
3351,3,unsatisfied with food taste
3351,1,Slow service
3352,4,
3353,1,Slow service
3353,1,Slow service
3353,3,unsatisfied with food taste
3354,4,
3354,4,
3355,2,Slow service
3355,3,unsatisfied with food taste
3355,4,
3355,1,Slow service
3355,1,Slow service
3355,2,Slow service
3355,3,unsatisfied with food taste
3355,2,Slow service
3355,1,Slow service
3356,4,
3357,4,
3357,3,unsatisfied with food taste
3357,1,Slow service
3358,4,
3359,1,Slow service
3360,3,unsatisfied with food taste
3360,4,
3360,4,
3361,4,
3361,3,unsatisfied with food taste
3362,3,unsatisfied with food taste
3363,3,unsatisfied with food taste
3363,4,
3363,1,Slow service
3363,3,unsatisfied with food taste
3363,4,
3363,3,unsatisfied with food taste
3363,3,unsatisfied with food taste
3363,3,unsatisfied with food taste
3363,2,Slow service
3363,4,
3363,1,Slow service
3363,4,
3364,3,unsatisfied with food taste
3364,3,unsatisfied with food taste
3364,3,unsatisfied with food taste
3364,1,Slow service
3365,4,
3366,2,Slow service
3366,4,
3366,4,
3367,1,Slow service
3368,1,Slow service
3369,5,
3369,1,Slow service
3369,4,
3370,4,
3370,3,unsatisfied with food taste
3370,3,unsatisfied with food taste
3371,3,unsatisfied with food taste
3371,3,unsatisfied with food taste
3371,3,unsatisfied with food taste
3371,3,unsatisfied with food taste
3372,4,
3372,3,unsatisfied with food taste
3372,3,unsatisfied with food taste
3372,3,unsatisfied with food taste
3373,4,
3373,4,
3374,4,
3374,3,unsatisfied with food taste
3375,3,unsatisfied with food taste
3376,1,Slow service
3377,1,Slow service
3378,3,unsatisfied with food taste
3379,1,Slow service
3379,4,
3380,4,
3380,4,
3381,3,unsatisfied with food taste
3381,3,unsatisfied with food taste
3382,3,unsatisfied with food taste
3382,1,Slow service
3382,4,
3383,3,unsatisfied with food taste
3384,3,unsatisfied with food taste
3384,4,
3384,4,
3384,2,Slow service
3385,4,
3385,1,Slow service
3386,2,Slow service
3386,4,
3387,4,
3387,3,unsatisfied with food taste
3387,2,Slow service
3388,1,Slow service
3388,4,
3389,1,Slow service
3390,1,Slow service
3390,4,
3390,1,Slow service
3391,1,Slow service
3391,3,unsatisfied with food taste
3391,2,Slow service
3391,3,unsatisfied with food taste
3392,4,
3392,3,unsatisfied with food taste
3392,3,unsatisfied with food taste
3393,4,
3394,1,Slow service
3394,1,Slow service
3394,1,Slow service
3395,4,
3395,1,Slow service
3396,1,Slow service
3397,5,
3397,2,Slow service
3398,2,Slow service
3398,1,Slow service
3398,4,
3398,2,Slow service
3399,3,unsatisfied with food taste
3399,3,unsatisfied with food taste
3399,4,
3399,4,
3400,2,Slow service
3401,4,
3401,1,Slow service
3401,1,Slow service
3402,4,
3402,1,Slow service
3402,4,
3403,3,unsatisfied with food taste
3403,2,Slow service
3403,4,
3403,3,unsatisfied with food taste
3404,4,
3404,1,Slow service
3405,4,
3406,3,unsatisfied with food taste
3406,3,unsatisfied with food taste
3407,1,Slow service
3408,2,Slow service
3409,1,Slow service
3409,2,Slow service
3410,4,
3410,1,Slow service
3411,3,unsatisfied with food taste
3412,3,unsatisfied with food taste
3412,3,unsatisfied with food taste
3412,3,unsatisfied with food taste
3412,2,Slow service
3412,4,
3413,2,Slow service
3413,3,unsatisfied with food taste
3413,3,unsatisfied with food taste
3413,3,unsatisfied with food taste
3414,4,
3415,4,
3415,3,unsatisfied with food taste
3415,4,
3415,3,unsatisfied with food taste
3416,5,
3417,3,unsatisfied with food taste
3417,3,unsatisfied with food taste
3417,1,Slow service
3417,3,unsatisfied with food taste
3417,3,unsatisfied with food taste
3418,1,Slow service
3418,4,
3418,5,
3419,3,unsatisfied with food taste
3419,3,unsatisfied with food taste
3419,4,
3419,2,Slow service
3420,4,
3421,4,
3421,3,unsatisfied with food taste
3422,1,Slow service
3423,4,
3423,3,unsatisfied with food taste
3423,3,unsatisfied with food taste
3423,3,unsatisfied with food taste
3423,2,Slow service
3423,3,unsatisfied with food taste
3423,2,Slow service
3423,4,
3424,4,
3424,2,Slow service
3424,4,
3424,3,unsatisfied with food taste
3425,4,
3426,4,
3426,3,unsatisfied with food taste
3427,2,Slow service
3427,4,
3428,3,unsatisfied with food taste
3428,4,
3429,3,unsatisfied with food taste
3429,3,unsatisfied with food taste
3430,2,Slow service
3430,1,Slow service
3430,4,
3431,3,unsatisfied with food taste
3431,1,Slow service
3431,1,Slow service
3432,4,
3432,1,Slow service
3432,4,
3433,2,Slow service
3433,4,
3434,5,
3434,3,unsatisfied with food taste
3435,1,Slow service
3436,4,
3436,3,unsatisfied with food taste
3436,3,unsatisfied with food taste
3436,4,
3437,4,
3437,3,unsatisfied with food taste
3438,2,Slow service
3439,2,Slow service
3440,3,unsatisfied with food taste
3440,1,Slow service
3440,3,unsatisfied with food taste
3440,2,Slow service
3441,4,
3442,1,Slow service
3442,2,Slow service
3443,2,Slow service
3443,3,unsatisfied with food taste
3443,4,
3444,1,Slow service
3444,4,
3444,1,Slow service
3445,1,Slow service
3445,4,
3445,2,Slow service
3446,1,Slow service
3446,3,unsatisfied with food taste
3447,2,Slow service
3447,2,Slow service
3447,3,unsatisfied with food taste
3447,3,unsatisfied with food taste
3448,1,Slow service
3448,4,
3448,2,Slow service
3448,3,unsatisfied with food taste
3449,4,
3449,3,unsatisfied with food taste
3449,4,
3450,1,Slow service
3450,4,
3450,3,unsatisfied with food taste
3451,2,Slow service
3451,1,Slow service
3452,4,
3452,4,
3452,1,Slow service
3453,3,unsatisfied with food taste
3454,1,Slow service
3454,3,unsatisfied with food taste
3454,3,unsatisfied with food taste
3454,1,Slow service
3455,4,
3455,3,unsatisfied with food taste
3455,4,
3456,3,unsatisfied with food taste
3456,4,
3457,4,
3457,1,Slow service
3458,1,Slow service
3458,4,
3459,1,Slow service
3459,1,Slow service
3460,4,
3460,3,unsatisfied with food taste
3460,2,Slow service
3461,3,unsatisfied with food taste
3461,2,Slow service
3462,2,Slow service
3462,1,Slow service
3463,2,Slow service
3463,3,unsatisfied with food taste
3464,2,Slow service
3464,1,Slow service
3464,3,unsatisfied with food taste
3465,3,unsatisfied with food taste
3466,3,unsatisfied with food taste
3467,4,
3467,3,unsatisfied with food taste
3467,4,
3468,4,
3469,4,
3470,3,unsatisfied with food taste
3470,2,Slow service
3471,5,
3472,4,
3473,1,Slow service
3473,1,Slow service
3473,3,unsatisfied with food taste
3473,1,Slow service
3473,3,unsatisfied with food taste
3473,1,Slow service
3473,3,unsatisfied with food taste
3473,4,
3473,4,
3473,1,Slow service
3473,3,unsatisfied with food taste
3473,4,
3473,4,
3473,4,
3474,4,
3474,3,unsatisfied with food taste
3475,1,Slow service
3476,1,Slow service
3476,4,
3476,3,unsatisfied with food taste
3476,3,unsatisfied with food taste
3476,4,
3476,4,
3476,4,
3477,4,
3478,1,Slow service
3479,3,unsatisfied with food taste
3480,1,Slow service
3481,3,unsatisfied with food taste
3482,3,unsatisfied with food taste
3482,1,Slow service
3482,3,unsatisfied with food taste
3483,4,
3483,3,unsatisfied with food taste
3483,2,Slow service
3483,1,Slow service
3484,4,
3484,4,
3485,4,
3486,4,
3487,4,
3488,4,
3488,4,
3489,3,unsatisfied with food taste
3490,3,unsatisfied with food taste
3490,2,Slow service
3490,2,Slow service
3491,3,unsatisfied with food taste
3492,2,Slow service
3492,4,
3493,3,unsatisfied with food taste
3493,3,unsatisfied with food taste
3493,1,Slow service
3493,4,
3494,4,
3494,1,Slow service
3494,2,Slow service
3495,4,
3495,3,unsatisfied with food taste
3496,3,unsatisfied with food taste
3496,4,
3496,1,Slow service
3497,1,Slow service
3497,1,Slow service
3497,4,
3498,3,unsatisfied with food taste
3499,3,unsatisfied with food taste
3499,1,Slow service
3499,4,
3500,2,Slow service
3500,3,unsatisfied with food taste
3500,4,
3501,4,
3501,3,unsatisfied with food taste
3501,4,
3502,2,Slow service
3502,4,
3502,2,Slow service
3502,1,Slow service
3503,4,
3503,4,
3503,4,
3504,3,unsatisfied with food taste
3504,3,unsatisfied with food taste
3505,3,unsatisfied with food taste
3505,2,Slow service
3505,3,unsatisfied with food taste
3506,5,
3506,2,Slow service
3507,4,
3507,3,unsatisfied with food taste
3508,3,unsatisfied with food taste
3508,4,
3508,4,
3509,1,Slow service
3509,2,Slow service
3509,2,Slow service
3509,3,unsatisfied with food taste
3510,2,Slow service
3510,2,Slow service
3510,3,unsatisfied with food taste
3510,1,Slow service
3511,1,Slow service
3511,3,unsatisfied with food taste
3511,3,unsatisfied with food taste
3511,1,Slow service
3512,3,unsatisfied with food taste
3512,3,unsatisfied with food taste
3512,3,unsatisfied with food taste
3512,1,Slow service
3513,4,
3514,4,
3514,3,unsatisfied with food taste
3515,4,
3516,4,
3516,2,Slow service
3516,1,Slow service
3516,5,
3517,4,
3517,4,
3518,2,Slow service
3518,5,
3519,1,Slow service
3519,3,unsatisfied with food taste
3520,3,unsatisfied with food taste
3520,4,
3521,1,Slow service
3521,1,Slow service
3522,1,Slow service
3522,1,Slow service
3522,4,
3522,4,
3523,2,Slow service
3524,2,Slow service
3524,2,Slow service
3524,1,Slow service
3525,4,
3525,1,Slow service
3525,1,Slow service
3526,2,Slow service
3527,4,
3527,4,
3527,2,Slow service
3528,3,unsatisfied with food taste
3528,4,
3528,3,unsatisfied with food taste
3528,4,
3529,3,unsatisfied with food taste
3529,4,
3530,4,
3530,2,Slow service
3530,4,
3531,4,
3532,3,unsatisfied with food taste
3533,3,unsatisfied with food taste
3533,4,
3533,1,Slow service
3534,3,unsatisfied with food taste
3534,1,Slow service
3535,3,unsatisfied with food taste
3535,4,
3536,1,Slow service
3537,4,
3537,4,
3537,4,
3537,2,Slow service
3538,2,Slow service
3538,5,
3538,4,
3538,3,unsatisfied with food taste
3539,1,Slow service
3539,3,unsatisfied with food taste
3539,4,
3539,4,
3539,1,Slow service
3540,3,unsatisfied with food taste
3541,4,
3542,3,unsatisfied with food taste
3543,3,unsatisfied with food taste
3544,3,unsatisfied with food taste
3544,1,Slow service
3545,3,unsatisfied with food taste
3545,4,
3546,3,unsatisfied with food taste
3546,4,
3546,1,Slow service
3546,3,unsatisfied with food taste
3547,3,unsatisfied with food taste
3547,5,
3548,1,Slow service
3548,2,Slow service
3549,4,
3549,4,
3550,4,
3550,3,unsatisfied with food taste
3551,5,
3552,4,
3552,3,unsatisfied with food taste
3552,3,unsatisfied with food taste
3553,4,
3553,2,Slow service
3554,4,
3555,2,Slow service
3555,3,unsatisfied with food taste
3555,3,unsatisfied with food taste
3555,3,unsatisfied with food taste
3556,2,Slow service
3556,2,Slow service
3557,3,unsatisfied with food taste
3558,2,Slow service
3558,2,Slow service
3559,4,
3559,3,unsatisfied with food taste
