order_id,order_type,prep_time,wait_time
3249,In-store,10,16
3250,In-store,6,8
3250,In-store,10,15
3250,In-store,9,15
3250,In-store,7,12
3251,Online,15,19
3252,In-store,9,14
3253,In-store,8,10
3254,In-store,5,10
3254,Online,10,16
3254,In-store,7,12
3255,Online,12,17
3255,Online,8,10
3255,In-store,9,12
3256,In-store,5,9
3256,In-store,8,16
3256,Online,13,16
3256,In-store,10,14
3257,In-store,9,16
3257,Online,10,14
3258,In-store,10,13
3258,In-store,8,16
3258,In-store,9,17
3259,In-store,5,7
3260,In-store,5,7
3260,In-store,5,12
3261,Online,11,15
3261,In-store,7,10
3261,In-store,8,16
3261,In-store,8,10
3262,Online,15,22
3262,In-store,5,13
3262,In-store,6,8
3263,In-store,6,9
3264,In-store,10,13
3264,Online,14,18
3265,In-store,8,12
3265,Online,13,20
3265,Online,12,16
3266,In-store,9,12
3266,Online,11,16
3267,In-store,9,17
3267,In-store,8,11
3268,In-store,9,17
3268,Online,9,16
3269,In-store,6,10
3269,In-store,5,11
3269,In-store,7,14
3270,In-store,6,8
3271,In-store,5,11
3272,In-store,8,11
3272,In-store,8,10
3273,In-store,6,14
3273,In-store,6,14
3274,In-store,7,11
3274,Online,9,17
3275,Online,14,18
3276,In-store,8,13
3276,In-store,7,10
3277,In-store,9,16
3278,In-store,9,11
3278,Online,12,15
3278,Online,8,13
3278,In-store,5,9
3279,Online,10,18
3279,Online,12,14
3280,Online,10,18
3280,In-store,6,13
3280,In-store,10,12
3280,In-store,8,11
3281,Online,13,17
3281,Online,11,19
3281,In-store,6,9
3282,In-store,10,14
3283,In-store,7,9
3283,Online,8,12
3284,In-store,6,10
3285,In-store,7,11
3286,In-store,9,12
3286,In-store,9,16
3286,In-store,6,9
3286,Online,9,15
3287,Online,14,22
3287,Online,12,20
3288,Online,8,16
3288,In-store,8,12
3288,Online,14,17
3289,In-store,9,13
3289,Online,15,21
3289,In-store,10,12
3289,In-store,10,18
3289,Online,13,18
3290,In-store,7,9
3290,Online,14,18
3290,In-store,5,8
3291,In-store,7,9
3292,Online,15,23
3292,In-store,6,14
3292,In-store,5,8
3292,In-store,9,12
3292,In-store,6,11
3292,Online,14,21
3292,In-store,8,15
3292,In-store,8,15
3292,In-store,8,16
3292,Online,13,16
3292,In-store,7,9
3292,Online,15,23
3292,Online,14,22
3293,In-store,8,15
3294,Online,10,18
3294,In-store,10,14
3295,In-store,10,14
3296,In-store,8,16
3296,In-store,9,13
3296,Online,9,17
3297,In-store,10,16
3297,In-store,10,18
3298,Online,15,21
3299,In-store,5,12
3299,Online,8,10
3300,In-store,7,9
3301,In-store,7,13
3302,Online,12,19
3302,In-store,5,13
3303,In-store,9,12
3304,In-store,5,8
3304,Online,15,19
3304,In-store,5,9
3304,Online,15,23
3304,In-store,5,13
3304,In-store,9,16
3304,In-store,6,11
3305,Online,12,17
3306,Online,10,15
3307,Online,13,21
3307,In-store,6,13
3307,Online,15,17
3308,In-store,10,15
3308,In-store,9,11
3309,In-store,8,14
3309,In-store,10,15
3310,Online,8,15
3310,Online,9,17
3310,In-store,9,15
3311,In-store,7,11
3311,Online,15,23
3311,In-store,5,10
3311,In-store,10,13
3312,In-store,7,14
3312,In-store,9,15
3313,In-store,10,15
3314,In-store,10,16
3314,In-store,10,17
3314,Online,9,13
3315,In-store,10,13
3315,In-store,6,12
3316,In-store,8,15
3317,In-store,7,10
3317,In-store,6,12
3318,In-store,6,10
3318,In-store,8,16
3319,In-store,10,18
3320,In-store,9,12
3320,In-store,6,10
3321,In-store,10,15
3321,Online,15,19
3321,Online,11,18
3321,In-store,6,12
3322,In-store,9,14
3322,In-store,5,9
3322,Online,8,12
3322,Online,8,16
3323,In-store,5,7
3323,In-store,10,18
3324,In-store,8,13
3325,Online,14,18
3325,Online,13,19
3326,Online,12,14
3326,In-store,9,11
3327,Online,10,14
3328,Online,15,19
3328,In-store,8,10
3329,In-store,7,13
3329,In-store,8,13
3329,Online,11,13
3330,Online,8,14
3330,In-store,10,15
3330,Online,12,17
3330,In-store,6,12
3331,In-store,6,8
3332,Online,9,17
3333,In-store,5,8
3334,In-store,5,13
3334,In-store,7,13
3335,In-store,6,10
3335,Online,13,16
3336,In-store,5,7
3337,Online,10,15
3337,In-store,6,10
3337,In-store,5,12
3337,In-store,6,8
3338,Online,9,16
3339,In-store,9,14
3339,In-store,9,12
3340,In-store,9,16
3340,In-store,8,16
3341,In-store,10,12
3342,In-store,8,14
3342,In-store,5,13
3342,In-store,7,10
3343,Online,11,15
3344,In-store,8,11
3344,In-store,5,8
3345,In-store,5,8
3346,In-store,7,12
3346,Online,13,17
3347,Online,8,16
3348,In-store,6,13
3348,In-store,5,9
3349,In-store,9,13
3349,In-store,9,17
3349,In-store,6,9
3350,Online,15,19
3350,In-store,7,11
3350,Online,9,12
3351,In-store,10,14
3351,Online,10,16
3352,In-store,7,11
3353,In-store,8,16
3353,Online,14,19
3353,In-store,7,12
3354,Online,8,14
3354,In-store,5,9
3355,Online,12,16
3355,In-store,7,13
3355,In-store,7,10
3355,Online,9,17
3355,Online,15,23
3355,Online,9,17
3355,Online,10,15
3355,Online,12,16
3355,Online,13,20
3356,In-store,5,12
3357,In-store,7,9
3357,In-store,6,13
3357,In-store,10,17
3358,Online,9,14
3359,Online,12,18
3360,Online,8,15
3360,Online,8,12
3360,In-store,7,11
3361,In-store,6,8
3361,In-store,5,9
3362,In-store,9,12
3363,In-store,6,9
3363,In-store,7,15
3363,Online,8,16
3363,In-store,9,14
3363,Online,8,13
3363,In-store,10,15
3363,In-store,8,12
3363,In-store,6,9
3363,Online,15,23
3363,In-store,10,14
3363,In-store,10,16
3363,Online,9,12
3364,In-store,8,10
3364,In-store,5,11
3364,In-store,6,11
3364,In-store,10,17
3365,In-store,9,11
3366,In-store,8,16
3366,Online,9,13
3366,In-store,8,13
3367,In-store,8,16
3368,Online,13,21
3369,In-store,6,8
3369,Online,13,20
3369,Online,9,13
3370,Online,9,15
3370,In-store,9,11
3370,In-store,6,14
3371,In-store,8,11
3371,In-store,6,12
3371,In-store,10,13
3371,Online,9,11
3372,In-store,8,14
3372,In-store,7,10
3372,In-store,5,10
3372,In-store,6,11
3373,In-store,7,10
3373,Online,13,15
3374,In-store,5,8
3374,In-store,6,10
3375,In-store,8,12
3376,Online,11,18
3377,Online,14,20
3378,Online,10,14
3379,Online,14,22
3379,Online,9,13
3380,In-store,5,7
3380,In-store,6,11
3381,In-store,8,10
3381,In-store,9,15
3382,In-store,10,12
3382,In-store,10,16
3382,In-store,6,10
3383,In-store,9,14
3384,In-store,10,13
3384,Online,9,11
3384,In-store,5,10
3384,Online,10,16
3385,In-store,5,12
3385,Online,15,23
3386,In-store,9,16
3386,In-store,9,12
3387,In-store,9,14
3387,In-store,10,15
3387,Online,13,17
3388,Online,11,17
3388,In-store,7,14
3389,In-store,8,16
3390,Online,12,20
3390,In-store,9,12
3390,Online,10,18
3391,Online,8,16
3391,In-store,6,13
3391,Online,12,16
3391,In-store,6,14
3392,In-store,5,9
3392,Online,8,13
3392,In-store,7,9
3393,In-store,5,8
3394,Online,10,17
3394,Online,9,17
3394,Online,14,16
3395,In-store,10,14
3395,Online,13,21
3396,Online,13,18
3397,In-store,5,7
3397,Online,15,17
3398,In-store,8,16
3398,In-store,9,16
3398,In-store,5,10
3398,Online,14,21
3399,Online,9,14
3399,In-store,9,14
3399,Online,10,15
3399,In-store,8,12
3400,In-store,10,18
3401,In-store,5,12
3401,Online,12,16
3401,Online,13,19
3402,In-store,9,11
3402,Online,15,17
3402,In-store,6,10
3403,Online,12,15
3403,Online,11,19
3403,In-store,6,13
3403,Online,10,15
3404,In-store,10,13
3404,Online,15,17
3405,In-store,5,11
3406,In-store,7,9
3406,Online,13,15
3407,Online,12,16
3408,Online,10,18
3409,Online,15,19
3409,In-store,8,16
3410,In-store,10,14
3410,Online,8,16
3411,In-store,9,12
3412,In-store,9,13
3412,Online,8,13
3412,In-store,6,14
3412,Online,11,18
3412,In-store,9,14
3413,Online,14,17
3413,In-store,6,14
3413,Online,11,15
3413,In-store,8,14
3414,Online,8,12
3415,In-store,6,12
3415,Online,8,15
3415,In-store,5,7
3415,In-store,10,12
3416,In-store,5,7
3417,In-store,9,12
3417,In-store,8,15
3417,In-store,9,17
3417,In-store,9,11
3417,In-store,7,14
3418,In-store,8,16
3418,In-store,7,11
3418,In-store,6,8
3419,In-store,8,13
3419,In-store,6,12
3419,In-store,8,15
3419,In-store,10,16
3420,In-store,7,15
3421,In-store,9,12
3421,Online,10,13
3422,Online,13,20
3423,In-store,6,8
3423,Online,8,14
3423,In-store,10,15
3423,In-store,6,10
3423,Online,11,19
3423,In-store,5,12
3423,In-store,8,16
3423,Online,9,14
3424,In-store,7,15
3424,Online,15,18
3424,In-store,10,12
3424,In-store,5,13
3425,In-store,8,13
3426,In-store,8,13
3426,In-store,7,12
3427,Online,14,17
3427,In-store,8,15
3428,In-store,5,11
3428,In-store,7,9
3429,In-store,5,13
3429,In-store,9,13
3430,Online,14,19
3430,In-store,10,16
3430,Online,8,12
3431,In-store,8,15
3431,In-store,10,17
3431,In-store,9,16
3432,In-store,8,12
3432,Online,14,17
3432,Online,9,13
3433,In-store,9,17
3433,In-store,8,12
3434,In-store,6,8
3434,Online,12,15
3435,In-store,10,18
3436,In-store,5,8
3436,Online,10,12
3436,In-store,6,11
3436,In-store,10,15
3437,In-store,7,14
3437,Online,9,13
3438,Online,8,16
3439,In-store,9,17
3440,In-store,9,15
3440,Online,12,17
3440,In-store,10,14
3440,Online,14,18
3441,In-store,10,15
3442,Online,10,18
3442,Online,15,21
3443,In-store,9,17
3443,In-store,10,13
3443,In-store,9,11
3444,Online,13,20
3444,In-store,9,11
3444,In-store,8,16
3445,Online,13,20
3445,Online,11,14
3445,Online,12,19
3446,Online,12,19
3446,In-store,9,13
3447,In-store,10,18
3447,Online,14,16
3447,In-store,8,13
3447,In-store,8,11
3448,In-store,9,16
3448,In-store,7,14
3448,Online,13,19
3448,In-store,5,13
3449,In-store,9,11
3449,In-store,7,15
3449,In-store,7,12
3450,Online,13,19
3450,In-store,7,11
3450,In-store,6,13
3451,Online,12,20
3451,Online,14,22
3452,In-store,8,11
3452,Online,11,15
3452,Online,12,18
3453,In-store,5,12
3454,Online,10,17
3454,Online,9,11
3454,In-store,9,11
3454,Online,15,20
3455,In-store,10,12
3455,In-store,8,12
3455,In-store,7,11
3456,In-store,6,13
3456,In-store,6,13
3457,In-store,7,15
3457,Online,14,17
3458,Online,11,18
3458,In-store,8,13
3459,Online,15,20
3459,Online,15,18
3460,Online,8,14
3460,In-store,9,13
3460,Online,13,20
3461,In-store,7,11
3461,Online,15,18
3462,Online,14,16
3462,Online,15,22
3463,Online,14,16
3463,In-store,8,13
3464,Online,10,16
3464,In-store,9,16
3464,In-store,8,14
3465,In-store,5,10
3466,In-store,10,13
3467,In-store,5,9
3467,In-store,6,11
3467,In-store,5,12
3468,Online,8,11
3469,In-store,5,12
3470,In-store,7,12
3470,Online,9,17
3471,In-store,5,7
3472,In-store,7,14
3473,In-store,10,16
3473,In-store,9,17
3473,Online,10,14
3473,Online,15,19
3473,In-store,8,12
3473,Online,15,19
3473,Online,11,14
3473,In-store,7,10
3473,In-store,6,14
3473,In-store,9,17
3473,In-store,9,12
3473,In-store,5,7
3473,In-store,9,15
3473,In-store,5,11
3474,In-store,6,13
3474,In-store,7,10
3475,Online,13,17
3476,Online,11,19
3476,In-store,6,8
3476,In-store,8,15
3476,Online,11,13
3476,In-store,6,12
3476,In-store,8,14
3476,In-store,8,10
3477,In-store,9,12
3478,In-store,8,16
3479,In-store,7,9
3480,Online,15,21
3481,In-store,6,14
3482,In-store,5,10
3482,In-store,10,17
3482,In-store,6,12
3483,In-store,6,8
3483,In-store,5,13
3483,Online,9,17
3483,Online,15,22
3484,In-store,7,12
3484,Online,9,12
3485,In-store,6,9
3486,In-store,7,13
3487,In-store,5,9
3488,In-store,6,13
3488,In-store,9,14
3489,In-store,9,11
3490,In-store,10,12
3490,In-store,10,17
3490,In-store,8,16
3491,Online,9,14
3492,In-store,9,17
3492,Online,10,12
3493,In-store,7,15
3493,Online,11,13
3493,Online,11,19
3493,In-store,6,12
3494,In-store,7,10
3494,Online,14,19
3494,In-store,10,18
3495,Online,10,14
3495,In-store,10,12
3496,In-store,8,11
3496,In-store,10,12
3496,In-store,10,17
3497,Online,12,17
3497,Online,13,20
3497,In-store,6,12
3498,Online,9,12
3499,In-store,6,12
3499,Online,15,23
3499,In-store,8,14
3500,Online,15,18
3500,In-store,6,11
3500,In-store,6,10
3501,In-store,7,11
3501,In-store,5,10
3501,In-store,9,14
3502,In-store,8,16
3502,In-store,8,13
3502,In-store,9,16
3502,Online,8,16
3503,In-store,6,11
3503,In-store,10,14
3503,Online,9,11
3504,In-store,8,15
3504,In-store,7,15
3505,In-store,8,14
3505,Online,13,17
3505,In-store,6,12
3506,In-store,5,7
3506,Online,9,16
3507,In-store,9,14
3507,In-store,6,9
3508,In-store,7,9
3508,Online,11,15
3508,In-store,7,13
3509,In-store,8,16
3509,In-store,8,16
3509,Online,13,18
3509,In-store,6,13
3510,In-store,10,16
3510,In-store,10,16
3510,In-store,9,13
3510,Online,11,16
3511,Online,14,20
3511,In-store,5,11
3511,In-store,6,14
3511,In-store,10,17
3512,Online,8,13
3512,Online,9,11
3512,Online,9,14
3512,In-store,10,17
3513,In-store,9,14
3514,In-store,9,12
3514,In-store,6,13
3515,In-store,7,11
3516,In-store,7,15
3516,In-store,9,16
3516,Online,14,19
3516,In-store,5,7
3517,In-store,9,14
3517,In-store,8,15
3518,In-store,9,17
3518,In-store,6,8
3519,Online,12,17
3519,In-store,10,14
3520,In-store,7,13
3520,In-store,10,13
3521,In-store,9,17
3521,Online,10,17
3522,In-store,9,17
3522,Online,14,16
3522,Online,12,15
3522,In-store,5,8
3523,Online,13,21
3524,In-store,10,18
3524,In-store,10,17
3524,Online,10,17
3525,In-store,6,12
3525,In-store,9,17
3525,Online,13,19
3526,Online,14,21
3527,Online,9,14
3527,Online,10,13
3527,Online,13,16
3528,In-store,10,14
3528,In-store,5,12
3528,In-store,5,11
3528,In-store,6,9
3529,Online,9,11
3529,Online,9,12
3530,Online,10,12
3530,Online,14,19
3530,In-store,7,13
3531,In-store,5,10
3532,Online,10,15
3533,In-store,8,10
3533,In-store,5,11
3533,Online,13,20
3534,In-store,6,11
3534,In-store,10,18
3535,In-store,9,11
3535,In-store,9,13
3536,Online,13,17
3537,Online,9,13
3537,In-store,10,13
3537,Online,9,15
3537,Online,13,21
3538,Online,10,17
3538,In-store,5,7
3538,In-store,5,10
3538,In-store,6,12
3539,Online,13,17
3539,In-store,5,10
3539,In-store,9,13
3539,In-store,10,12
3539,Online,9,16
3540,In-store,7,13
3541,In-store,10,14
3542,In-store,6,14
3543,In-store,9,15
3544,In-store,8,13
3544,Online,13,19
3545,In-store,5,12
3545,In-store,6,11
3546,In-store,9,15
3546,Online,9,13
3546,Online,13,19
3546,Online,12,14
3547,Online,11,14
3547,In-store,6,8
3548,Online,13,18
3548,In-store,9,17
3549,Online,12,15
3549,In-store,7,10
3550,In-store,8,13
3550,In-store,8,11
3551,In-store,5,8
3552,In-store,5,8
3552,In-store,7,15
3552,In-store,7,11
3553,Online,8,14
3553,Online,13,18
3554,Online,10,15
3555,Online,14,22
3555,In-store,5,10
3555,In-store,8,15
3555,In-store,6,9
3556,Online,14,20
3556,Online,12,16
3557,Online,10,14
3558,Online,13,21
3558,Online,13,17
3559,Online,8,12
3559,Online,8,13
3559,In-store,8,12
3559,In-store,8,12
3560,In-store,5,13
3560,Online,14,20
3561,In-store,5,9
3561,Online,10,18
3562,Online,15,21
3562,In-store,9,16
3563,In-store,7,15
3564,In-store,6,10
3564,In-store,8,16
3565,In-store,10,17
3566,Online,11,16
3566,Online,10,13
3567,In-store,6,12
3568,In-store,10,15
3568,Online,9,13
3569,Online,14,16
3570,Online,10,15
3570,In-store,9,17
3571,Online,11,13
3571,Online,9,17
3571,In-store,5,9
3572,Online,15,21
3573,In-store,5,13
3573,In-store,9,17
3573,In-store,8,16
3574,In-store,6,11
3574,Online,8,12
3574,In-store,8,12
3575,Online,12,20
3576,In-store,9,12
3576,In-store,9,11
3576,Online,10,13
3577,Online,10,18
3578,In-store,10,14
3579,In-store,9,14
3579,Online,10,15
3580,Online,15,21
3581,Online,9,13
3582,In-store,6,11
3582,Online,9,14
3583,Online,14,17
3583,In-store,8,15
3583,In-store,5,13
3583,Online,14,21
3583,In-store,6,14
3583,Online,15,22
3583,In-store,9,17
3583,In-store,5,10
3583,Online,12,15
3583,In-store,7,10
3583,Online,8,15
3583,In-store,5,11
3583,In-store,10,14
3584,In-store,7,15
3584,Online,9,17
3584,In-store,9,17
3585,Online,11,16
3586,Online,9,16
3587,In-store,7,10
3587,In-store,6,12
3587,Online,8,12
3588,Online,15,19
3589,In-store,10,17
3589,Online,10,12
3589,In-store,8,16
3589,In-store,7,12
3589,In-store,10,17
3589,In-store,5,7
3589,Online,8,13
3589,In-store,5,12
3589,Online,13,15
3590,In-store,7,10
3590,In-store,5,10
3590,Online,14,20
3590,In-store,10,18
3591,In-store,8,16
3592,Online,8,11
3593,In-store,6,11
3593,Online,8,11
3593,In-store,6,13
3593,In-store,10,17
3594,In-store,10,13
3595,In-store,10,14
3595,In-store,10,13
3596,Online,11,15
3597,In-store,6,9
3598,In-store,5,13
3599,In-store,5,10
3600,Online,12,16
3600,In-store,10,17
3601,In-store,6,12
3601,Online,14,21
3601,In-store,7,13
3602,In-store,5,8
3603,In-store,8,13
3604,In-store,7,9
3605,In-store,6,8
3605,In-store,8,12
3606,In-store,8,13
3606,In-store,8,14
3606,In-store,7,9
3607,In-store,9,12
3607,Online,10,15
3608,In-store,7,14
3608,Online,15,20
3608,In-store,9,16
3608,Online,11,14
3609,In-store,7,13
3609,Online,14,20
3610,Online,14,20
3610,In-store,5,11
3610,In-store,8,16
3611,In-store,9,13
3612,In-store,5,13
3613,In-store,7,9
3613,In-store,10,16
3614,In-store,10,17
3614,Online,13,16
3615,In-store,8,11
3615,In-store,6,9
3615,In-store,6,14
3616,In-store,10,17
3616,In-store,5,13
3617,In-store,5,8
3617,In-store,7,11
3617,Online,9,13
3618,Online,9,12
3618,Online,13,16
3618,In-store,10,16
3618,Online,9,16
3619,In-store,5,13
3619,Online,9,12
3620,In-store,7,15
3621,Online,12,16
3622,In-store,10,15
3622,Online,15,21
3622,Online,13,19
3622,Online,10,16
3623,In-store,8,10
3623,In-store,6,9
3623,Online,8,14
3624,In-store,9,11
3625,In-store,7,13
3625,Online,14,16
3626,In-store,9,11
3626,In-store,7,12
3626,In-store,10,12
3627,In-store,7,14
3627,In-store,9,15
3627,In-store,9,13
3628,In-store,5,8
3628,In-store,6,13
3629,Online,14,21
3629,In-store,8,12
3629,Online,12,16
3629,Online,10,17
3630,Online,10,14
3630,In-store,6,14
3630,In-store,6,14
3631,In-store,6,14
3632,In-store,8,16
3633,Online,12,15
3633,Online,14,17
3633,Online,11,16
3634,In-store,8,10
3634,In-store,9,17
3634,In-store,6,9
3635,Online,12,16
3635,Online,10,15
3635,In-store,5,13
3635,Online,8,10
3636,In-store,10,12
3636,In-store,5,13
3637,In-store,5,12
3638,In-store,8,10
3639,Online,10,14
3639,In-store,10,14
3640,Online,14,19
3641,In-store,7,12
3642,In-store,6,11
3642,Online,9,11
3642,Online,15,18
3643,In-store,8,12
3643,In-store,10,13
3643,In-store,8,10
3643,In-store,7,14
3644,In-store,9,11
3645,Online,15,17
3646,In-store,7,15
3646,Online,9,12
3647,In-store,5,7
3648,In-store,8,16
3648,Online,9,13
3649,In-store,10,18
3649,In-store,8,11
3649,Online,15,22
3649,In-store,5,10
3650,In-store,6,8
3650,In-store,10,18
3650,In-store,8,15
3651,In-store,5,8
3652,In-store,8,15
3652,In-store,6,13
3652,Online,9,12
3652,In-store,7,10
3653,In-store,5,7
3654,In-store,8,16
3654,In-store,8,12
3654,In-store,8,15
3654,In-store,8,14
3654,In-store,10,14
3654,In-store,6,8
3654,Online,14,18
3654,Online,15,19
3654,In-store,8,16
3654,Online,11,17
3654,In-store,9,16
3654,In-store,9,14
3655,Online,11,19
3655,In-store,8,10
3655,In-store,5,9
3655,In-store,8,14
3656,Online,11,13
3657,Online,14,19
3657,Online,12,17
3658,In-store,6,8
3658,In-store,7,11
3659,In-store,10,14
3659,In-store,8,10
3659,In-store,5,12
3659,In-store,7,13
3659,Online,10,18
3659,In-store,9,11
3659,In-store,6,13
3659,In-store,9,11
3659,In-store,9,11
3659,Online,8,16
3660,In-store,9,13
3660,Online,15,23
3660,In-store,9,16
3660,In-store,7,11
3661,In-store,8,12
3661,Online,11,14
3661,In-store,9,15
3661,In-store,8,13
3662,In-store,6,13
3663,In-store,6,9
3663,In-store,9,12
3663,In-store,9,14
3663,In-store,10,17
3664,Online,11,17
